Fecha;Representante;CódigoProducto;Unidades
18/11/14;Laura Chávez Castro;B00K15Q2B0;10
18/11/14;Carlos González Ruiz;B018IZ0SWI;1
18/11/14;Silvia Castro López;B018IZ0SWI;1
19/11/14;Juan Carlos Rodríguez Medina;B00NQGP42Y;1
19/11/14;Luisa Fernández Vargas;B018IZ0SWI;24
19/11/14;José Morales Huamán;B00K15Q2B0;2
19/11/14;Ana Paula Rojas Torres;B00K15Q2B0;3
19/11/14;Miguel Ángel Vega López;B018IZ0SWI;4
19/11/14;Carla García Castro;B00F3J4B5S;3
19/11/14;Eduardo Castro Ruiz;B01KBH547A;4
19/11/14;Gabriela Ramírez Vargas;B016B7INC2;1
19/11/14;Ricardo Gómez Medina;B00K15Q2B0;1
19/11/14;Laura Flores Salazar;B00NQGP42Y;1
19/11/14;Juan Carlos Rodríguez Delgado;B01KBH547A;3
19/11/14;Luisa García Vásquez;B01EYT1URO;3
19/11/14;Ana María Castro Salinas;B01LQV1YHO;4
19/11/14;Ana María Castro Chávez;B01DZJFWNC;3
19/11/14;Laura Flores Guzmán;B00F3J4B5S;3
19/11/14;Carlos González Medina;B01LQV1YHO;2
19/11/14;Miguel Ángel Vega Torres;B00NQGP42Y;1
19/11/14;Rafaela Cáceres Castro;B01KBH547A;3
19/11/14;Carla Fernández Mendoza;B00F3J4B5S;2
19/11/14;Adrián Vega Ruiz;B00K15Q2B0;2
19/11/14;Diego Morales Castro;B01LQV1YHO;11
19/11/14;Ricardo Gómez Vargas;B018IZ0SWI;3
19/11/14;Silvia Ramírez Rivera;B01LQV1YHO;1
19/11/14;Eduardo Cáceres Salazar;B01LQV1YHO;3
19/11/14;Juan Carlos Rodríguez Huamán;B016B7INC2;2
19/11/14;Gabriela Rojas Huerta;B00F3J4B5S;3
19/11/14;Verónica Quispe Rodríguez;B00NQGP42Y;2
19/11/14;Julio Vargas López;B00K15Q2B0;3
19/11/14;Valentina Torres Vega;B01EYT1URO;1
19/11/14;Mariana Ruiz Cruz;B01EYT1URO;13
19/11/14;Luis Torres Medina;B00F3J4B5S;3
19/11/14;Andrés Ramos Silva;B01LQV1YHO;3
19/11/14;Ana Paula Sánchez Vargas;B00J0O5J4Y;2
19/11/14;Alejandro Ortega Salinas;B00K15Q2B0;3
19/11/14;Sofía Castro Valdez;B00K15Q2B0;1
19/11/14;Lucía Pérez Guerra;B00K15Q2B0;2
19/11/14;Sebastián Salazar Peña;B00J0O5J4Y;2
19/11/14;Carolina Espinoza Ramírez;B016B7INC2;2
19/11/14;Manuel Rojas Cárdenas;B01EYT1URO;3
19/11/14;Gabriela Navarro Gómez;B00K15Q2B0;1
19/11/14;Andrés Soto Paredes;B01EYT1URO;3
19/11/14;Víctor García Soto;B00F3J4B5S;2
19/11/14;Camila Paredes Delgado;B01KBH547A;2
19/11/14;Valeria Tapia Castro;B00K15Q2B0;3
19/11/14;Eduardo Morales Sánchez;B01LQV1YHO;3
19/11/14;María Fernández Vásquez;B01EYT1URO;3
19/11/14;Jorge Huamán Flores;B00F3J4B5S;1
19/11/14;Daniela Chávez Paredes;B016381QZA;1
19/11/14;José López Ramírez;B00K15Q2B0;3
19/11/14;Ana María Vargas Vega;B016B7INC2;11
19/11/14;Carlos Rivera Castro;B01EYT1URO;3
19/11/14;Brenda Torres Sánchez;B016381QZA;3
19/11/14;Luis González López;B00NQGP42Y;11
19/11/14;Patricia Medina Vargas;B00K15Q2B0;1
19/11/14;Miguel García Huamán;B01KBH547A;1
19/11/14;Adriana Rodríguez Silva;B00K15Q2B0;1
19/11/14;Juan Pérez Torres;B018IZ0SWI;3
19/11/14;Sofía Castro Salinas;B016381QZA;1
19/11/14;Diego Morales López;B00F3J4B5S;2
20/11/14;Mariana Rojas Medina;B018IZ0SWI;1
20/11/14;Alejandro Soto Vásquez;B00F3J4B5S;2
20/11/14;Valentina Vega Ruiz;B018IZ0SWI;2
20/11/14;Andrés Gómez Paredes;B00K15Q2B0;2
20/11/14;Gabriela Huamán Castro;B01LQV1YHO;2
20/11/14;Eduardo Torres López;B016381QZA;2
20/11/14;Carla Medina Vargas;B00NQGP42Y;1
20/11/14;Ricardo García Huerta;B00F3J4B5S;1
20/11/14;Laura Chávez Castro;B01KBH547A;1
20/11/14;Carlos González Ruiz;B018IZ0SWI;2
20/11/14;Silvia Castro López;B016B7INC2;8
20/11/14;Juan Carlos Rodríguez Medina;B01KBH547A;2
20/11/14;Luisa Fernández Vargas;B00NQGP42Y;2
20/11/14;José Morales Huamán;B018IZ0SWI;2
20/11/14;Ana Paula Rojas Torres;B01DZJFWNC;3
20/11/14;Miguel Ángel Vega López;B018IZ0SWI;16
20/11/14;Carla García Castro;B01DZJFWNC;4
20/11/14;Eduardo Castro Ruiz;B00NQGP42Y;7
20/11/14;Gabriela Ramírez Vargas;B00F3J4B5S;1
20/11/14;Ricardo Gómez Medina;B00NQGP42Y;1
20/11/14;Laura Flores Salazar;B00K15Q2B0;3
20/11/14;Juan Carlos Rodríguez Delgado;B016B7INC2;24
20/11/14;Luisa García Vásquez;B00K15Q2B0;6
20/11/14;Ana María Castro Salinas;B00F3J4B5S;3
20/11/14;Ana María Castro Chávez;B00K15Q2B0;2
20/11/14;Laura Flores Guzmán;B00NQGP42Y;2
20/11/14;Carlos González Medina;B00K15Q2B0;9
20/11/14;Miguel Ángel Vega Torres;B00F3J4B5S;1
20/11/14;Rafaela Cáceres Castro;B01EYT1URO;4
20/11/14;Carla Fernández Mendoza;B018IZ0SWI;3
20/11/14;Adrián Vega Ruiz;B016B7INC2;7
20/11/14;Diego Morales Castro;B018IZ0SWI;3
20/11/14;Ricardo Gómez Vargas;B00F3J4B5S;3
20/11/14;Silvia Ramírez Rivera;B01KBH547A;3
20/11/14;Eduardo Cáceres Salazar;B01EYT1URO;1
20/11/14;Juan Carlos Rodríguez Huamán;B01KBH547A;2
20/11/14;Gabriela Rojas Huerta;B016381QZA;3
20/11/14;Verónica Quispe Rodríguez;B00NQGP42Y;2
20/11/14;Julio Vargas López;B01DZJFWNC;1
20/11/14;Valentina Torres Vega;B01DZJFWNC;5
20/11/14;Mariana Ruiz Cruz;B00J0O5J4Y;1
20/11/14;Luis Torres Medina;B00K15Q2B0;3
20/11/14;Andrés Ramos Silva;B018IZ0SWI;3
20/11/14;Ana Paula Sánchez Vargas;B00F3J4B5S;2
20/11/14;Alejandro Ortega Salinas;B00K15Q2B0;3
20/11/14;Sofía Castro Valdez;B01DZJFWNC;3
20/11/14;Lucía Pérez Guerra;B01EYT1URO;3
20/11/14;Sebastián Salazar Peña;B01EYT1URO;3
20/11/14;Carolina Espinoza Ramírez;B01KBH547A;1
20/11/14;Manuel Rojas Cárdenas;B00F3J4B5S;2
20/11/14;Gabriela Navarro Gómez;B01LQV1YHO;4
20/11/14;Andrés Soto Paredes;B00K15Q2B0;1
20/11/14;Víctor García Soto;B016381QZA;2
20/11/14;Camila Paredes Delgado;B01KBH547A;2
20/11/14;Valeria Tapia Castro;B00K15Q2B0;1
20/11/14;Eduardo Morales Sánchez;B01LQV1YHO;2
21/11/14;María Fernández Vásquez;B00NQGP42Y;3
21/11/14;Jorge Huamán Flores;B00F3J4B5S;3
21/11/14;Daniela Chávez Paredes;B01KBH547A;19
21/11/14;José López Ramírez;B01EYT1URO;3
21/11/14;Ana María Vargas Vega;B01KBH547A;1
21/11/14;Carlos Rivera Castro;B00F3J4B5S;4
21/11/14;Brenda Torres Sánchez;B01KBH547A;3
21/11/14;Luis González López;B016381QZA;1
21/11/14;Patricia Medina Vargas;B00NQGP42Y;2
21/11/14;Miguel García Huamán;B00K15Q2B0;1
21/11/14;Adriana Rodríguez Silva;B01DZJFWNC;2
21/11/14;Juan Pérez Torres;B018IZ0SWI;2
21/11/14;Sofía Castro Salinas;B01EYT1URO;2
21/11/14;Diego Morales López;B00K15Q2B0;1
21/11/14;Mariana Rojas Medina;B01LQV1YHO;2
21/11/14;Alejandro Soto Vásquez;B018IZ0SWI;1
21/11/14;Valentina Vega Ruiz;B00F3J4B5S;2
21/11/14;Andrés Gómez Paredes;B01KBH547A;1
21/11/14;Gabriela Huamán Castro;B00NQGP42Y;3
21/11/14;Eduardo Torres López;B018IZ0SWI;1
21/11/14;Carla Medina Vargas;B00K15Q2B0;1
21/11/14;Ricardo García Huerta;B018IZ0SWI;1
21/11/14;Laura Chávez Castro;B018IZ0SWI;4
21/11/14;Carlos González Ruiz;B01KBH547A;1
21/11/14;Silvia Castro López;B00F3J4B5S;17
21/11/14;Juan Carlos Rodríguez Medina;B01KBH547A;2
21/11/14;Luisa Fernández Vargas;B00K15Q2B0;1
21/11/14;José Morales Huamán;B00NQGP42Y;3
21/11/14;Ana Paula Rojas Torres;B016381QZA;1
21/11/14;Miguel Ángel Vega López;B01KBH547A;3
21/11/14;Carla García Castro;B01KBH547A;3
21/11/14;Eduardo Castro Ruiz;B00K15Q2B0;1
21/11/14;Gabriela Ramírez Vargas;B00K15Q2B0;3
21/11/14;Ricardo Gómez Medina;B01KBH547A;2
21/11/14;Laura Flores Salazar;B00F3J4B5S;2
21/11/14;Juan Carlos Rodríguez Delgado;B01EYT1URO;1
21/11/14;Luisa García Vásquez;B016381QZA;3
21/11/14;Ana María Castro Salinas;B00J0O5J4Y;4
21/11/14;Ana María Castro Chávez;B00NQGP42Y;1
21/11/14;Laura Flores Guzmán;B01KBH547A;3
21/11/14;Carlos González Medina;B00NQGP42Y;3
21/11/14;Miguel Ángel Vega Torres;B01KBH547A;2
21/11/14;Rafaela Cáceres Castro;B018IZ0SWI;2
21/11/14;Carla Fernández Mendoza;B01EYT1URO;2
21/11/14;Adrián Vega Ruiz;B018IZ0SWI;2
21/11/14;Diego Morales Castro;B016381QZA;3
21/11/14;Ricardo Gómez Vargas;B01EYT1URO;3
21/11/14;Luisa García López;B00F3J4B5S;2
21/11/14;Juan Carlos Rodríguez Huamán;B00K15Q2B0;2
21/11/14;Ana María Castro Chávez;B01LQV1YHO;3
21/11/14;Miguel Ángel Vega Torres;B018IZ0SWI;3
21/11/14;Carla Fernández Mendoza;B01KBH547A;4
21/11/14;Ricardo Gómez Vargas;B01KBH547A;3
21/11/14;Silvia Ramírez Rivera;B018IZ0SWI;3
21/11/14;Diego Morales Castro;B01KBH547A;4
21/11/14;Gabriela Rojas Huerta;B00K15Q2B0;2
21/11/14;Eduardo Cáceres Salazar;B01KBH547A;2
21/11/14;Verónica Quispe Rodríguez;B01KBH547A;2
21/11/14;Carlos González Medina;B01LQV1YHO;2
21/11/14;Laura Flores Guzmán;B01KBH547A;3
21/11/14;Julio Vargas López;B016381QZA;2
21/11/14;Valentina Torres Vega;B018IZ0SWI;4
22/11/14;Andrés Ramos Silva;B00F3J4B5S;3
22/11/14;Mariana Ruiz Cruz;B00J0O5J4Y;3
22/11/14;Luis Torres Medina;B01KBH547A;1
22/11/14;Ana Paula Sánchez Vargas;B01KBH547A;14
22/11/14;Rafaela Cáceres Castro;B00K15Q2B0;2
22/11/14;Alejandro Ortega Salinas;B018IZ0SWI;2
22/11/14;Camila Paredes Delgado;B018IZ0SWI;17
22/11/14;Víctor García Soto;B016381QZA;2
22/11/14;Sofía Castro Valdez;B00F3J4B5S;4
22/11/14;Adrián Vega Ruiz;B00J0O5J4Y;2
22/11/14;Lucía Pérez Guerra;B018IZ0SWI;1
22/11/14;Sebastián Salazar Peña;B00K15Q2B0;3
22/11/14;Carolina Espinoza Ramírez;B00F3J4B5S;2
22/11/14;Manuel Rojas Cárdenas;B00F3J4B5S;3
22/11/14;Gabriela Navarro Gómez;B00F3J4B5S;2
22/11/14;Andrés Soto Paredes;B018IZ0SWI;1
22/11/14;Valeria Tapia Castro;B01KBH547A;1
22/11/14;Eduardo Morales Sánchez;B018IZ0SWI;2
22/11/14;María Fernández Vásquez;B018IZ0SWI;3
22/11/14;Jorge Huamán Flores;B00K15Q2B0;3
22/11/14;Daniela Chávez Paredes;B018IZ0SWI;2
22/11/14;José López Ramírez;B01KBH547A;2
22/11/14;Ana María Vargas Vega;B016381QZA;2
22/11/14;Carlos Rivera Castro;B016381QZA;2
22/11/14;Brenda Torres Sánchez;B01EYT1URO;3
22/11/14;Luis González López;B00F3J4B5S;3
22/11/14;Patricia Medina Vargas;B00K15Q2B0;3
22/11/14;Miguel García Huamán;B016B7INC2;2
22/11/14;Adriana Rodríguez Silva;B00F3J4B5S;6
22/11/14;Juan Pérez Torres;B016381QZA;3
22/11/14;Sofía Castro Salinas;B015YCRYZM;1
22/11/14;Diego Morales López;B00F3J4B5S;3
22/11/14;Mariana Rojas Medina;B01LQV1YHO;1
22/11/14;Alejandro Soto Vásquez;B01LQV1YHO;2
22/11/14;Valentina Vega Ruiz;B01EYT1URO;2
22/11/14;Andrés Gómez Paredes;B00K15Q2B0;3
22/11/14;Gabriela Huamán Castro;B01KBH547A;3
22/11/14;Eduardo Torres López;B01KBH547A;2
22/11/14;Carla Medina Vargas;B01EYT1URO;3
22/11/14;Ricardo García Huerta;B01DZJFWNC;1
22/11/14;Laura Chávez Castro;B01KBH547A;2
22/11/14;Carlos González Ruiz;B00F3J4B5S;2
22/11/14;Silvia Castro López;B00F3J4B5S;3
22/11/14;Juan Carlos Rodríguez Medina;B01KBH547A;3
22/11/14;Luisa Fernández Vargas;B01KBH547A;3
22/11/14;José Morales Huamán;B00J0O5J4Y;3
22/11/14;Ana Paula Rojas Torres;B00K15Q2B0;2
22/11/14;Miguel Ángel Vega López;B00F3J4B5S;3
22/11/14;Carla García Castro;B016381QZA;2
22/11/14;Eduardo Castro Ruiz;B00NQGP42Y;1
22/11/14;Gabriela Ramírez Vargas;B01KBH547A;1
22/11/14;Ricardo Gómez Medina;B01LQV1YHO;3
22/11/14;Laura Flores Salazar;B01KBH547A;1
22/11/14;Juan Carlos Rodríguez Delgado;B018IZ0SWI;2
22/11/14;Luisa García Vásquez;B015YCRYZM;3
22/11/14;Ana María Castro Salinas;B00J0O5J4Y;25
22/11/14;Ana María Castro Chávez;B00J0O5J4Y;1
22/11/14;Laura Flores Guzmán;B01DZJFWNC;3
22/11/14;Carlos González Medina;B01DZJFWNC;2
22/11/14;Miguel Ángel Vega Torres;B01DZJFWNC;2
22/11/14;Rafaela Cáceres Castro;B016B7INC2;1
22/11/14;Carla Fernández Mendoza;B018IZ0SWI;1
23/11/14;Adrián Vega Ruiz;B00NQGP42Y;2
23/11/14;Diego Morales Castro;B018IZ0SWI;3
23/11/14;Ricardo Gómez Vargas;B018IZ0SWI;1
23/11/14;Silvia Ramírez Rivera;B01DZJFWNC;3
23/11/14;Eduardo Cáceres Salazar;B01KBH547A;2
23/11/14;Juan Carlos Rodríguez Huamán;B00F3J4B5S;1
23/11/14;Gabriela Rojas Huerta;B00K15Q2B0;5
23/11/14;Verónica Quispe Rodríguez;B018IZ0SWI;24
23/11/14;Julio Vargas López;B016381QZA;19
23/11/14;Valentina Torres Vega;B00F3J4B5S;24
23/11/14;Mariana Ruiz Cruz;B016381QZA;20
23/11/14;Luis Torres Medina;B01KBH547A;2
23/11/14;Andrés Ramos Silva;B018IZ0SWI;5
23/11/14;Ana Paula Sánchez Vargas;B016381QZA;3
23/11/14;Alejandro Ortega Salinas;B00K15Q2B0;3
23/11/14;Sofía Castro Valdez;B01EYT1URO;1
23/11/14;Lucía Pérez Guerra;B01DZJFWNC;1
23/11/14;Sebastián Salazar Peña;B00J0O5J4Y;2
23/11/14;Carolina Espinoza Ramírez;B00J0O5J4Y;1
23/11/14;Manuel Rojas Cárdenas;B01EYT1URO;2
23/11/14;Gabriela Navarro Gómez;B01KBH547A;3
23/11/14;Andrés Soto Paredes;B01EYT1URO;3
23/11/14;Víctor García Soto;B01EYT1URO;2
23/11/14;Camila Paredes Delgado;B018IZ0SWI;2
23/11/14;Valeria Tapia Castro;B016381QZA;1
23/11/14;Eduardo Morales Sánchez;B01DZJFWNC;2
23/11/14;María Fernández Vásquez;B00J0O5J4Y;3
23/11/14;Jorge Huamán Flores;B00NQGP42Y;2
23/11/14;Daniela Chávez Paredes;B00K15Q2B0;1
23/11/14;José López Ramírez;B01EYT1URO;1
23/11/14;Ana María Vargas Vega;B00F3J4B5S;2
23/11/14;Carlos Rivera Castro;B01DZJFWNC;2
23/11/14;Brenda Torres Sánchez;B018IZ0SWI;2
23/11/14;Luis González López;B01EYT1URO;3
23/11/14;Patricia Medina Vargas;B018IZ0SWI;3
23/11/14;Miguel García Huamán;B00NQGP42Y;1
23/11/14;Adriana Rodríguez Silva;B018IZ0SWI;1
23/11/14;Juan Pérez Torres;B00K15Q2B0;2
23/11/14;Sofía Castro Salinas;B00NQGP42Y;2
23/11/14;Diego Morales López;B018IZ0SWI;1
23/11/14;Mariana Rojas Medina;B00NQGP42Y;3
23/11/14;Alejandro Soto Vásquez;B00K15Q2B0;3
23/11/14;Valentina Vega Ruiz;B00K15Q2B0;1
23/11/14;Andrés Gómez Paredes;B018IZ0SWI;3
23/11/14;Gabriela Huamán Castro;B00F3J4B5S;3
23/11/14;Eduardo Torres López;B00F3J4B5S;2
23/11/14;Carla Medina Vargas;B01KBH547A;4
23/11/14;Ricardo García Huerta;B00F3J4B5S;1
23/11/14;Laura Chávez Castro;B00K15Q2B0;4
23/11/14;Carlos González Ruiz;B01DZJFWNC;3
23/11/14;Silvia Castro López;B00F3J4B5S;2
23/11/14;Juan Carlos Rodríguez Medina;B01DZJFWNC;2
23/11/14;Luisa Fernández Vargas;B016B7INC2;3
23/11/14;José Morales Huamán;B018IZ0SWI;2
24/11/14;Ana Paula Rojas Torres;B018IZ0SWI;2
24/11/14;Miguel Ángel Vega López;B01EYT1URO;21
24/11/14;Carla García Castro;B01LQV1YHO;2
24/11/14;Eduardo Castro Ruiz;B016B7INC2;2
24/11/14;Gabriela Ramírez Vargas;B01DZJFWNC;1
24/11/14;Ricardo Gómez Medina;B00K15Q2B0;3
24/11/14;Laura Flores Salazar;B01EYT1URO;3
24/11/14;Juan Carlos Rodríguez Delgado;B018IZ0SWI;2
24/11/14;Luisa García Vásquez;B00K15Q2B0;3
24/11/14;Ana María Castro Salinas;B01KBH547A;3
24/11/14;Ana María Castro Chávez;B01DZJFWNC;2
24/11/14;Laura Flores Guzmán;B01EYT1URO;17
24/11/14;Carlos González Medina;B01LQV1YHO;3
24/11/14;Miguel Ángel Vega Torres;B00K15Q2B0;1
24/11/14;Rafaela Cáceres Castro;B00K15Q2B0;3
24/11/14;Carla Fernández Mendoza;B018IZ0SWI;3
24/11/14;Adrián Vega Ruiz;B015YCRYZM;3
24/11/14;Diego Morales Castro;B00J0O5J4Y;13
24/11/14;Ricardo Gómez Vargas;B00NQGP42Y;3
24/11/14;Silvia Ramírez Rivera;B00NQGP42Y;1
24/11/14;Eduardo Cáceres Salazar;B00F3J4B5S;3
24/11/14;Juan Carlos Rodríguez Huamán;B00F3J4B5S;1
24/11/14;Gabriela Rojas Huerta;B01LQV1YHO;2
24/11/14;Verónica Quispe Rodríguez;B016381QZA;1
24/11/14;Julio Vargas López;B018IZ0SWI;1
24/11/14;Valentina Torres Vega;B01DZJFWNC;3
24/11/14;Mariana Ruiz Cruz;B018IZ0SWI;2
24/11/14;Luis Torres Medina;B018IZ0SWI;1
24/11/14;Andrés Ramos Silva;B00NQGP42Y;3
24/11/14;Ana Paula Sánchez Vargas;B018IZ0SWI;2
24/11/14;Alejandro Ortega Salinas;B01DZJFWNC;1
24/11/14;Sofía Castro Valdez;B00NQGP42Y;2
24/11/14;Lucía Pérez Guerra;B016B7INC2;2
24/11/14;Sebastián Salazar Peña;B016B7INC2;3
24/11/14;Carolina Espinoza Ramírez;B01DZJFWNC;3
24/11/14;Manuel Rojas Cárdenas;B00K15Q2B0;4
24/11/14;Gabriela Navarro Gómez;B01KBH547A;2
24/11/14;Andrés Soto Paredes;B016B7INC2;3
24/11/14;Víctor García Soto;B01DZJFWNC;2
24/11/14;Camila Paredes Delgado;B00K15Q2B0;3
24/11/14;Valeria Tapia Castro;B00F3J4B5S;1
24/11/14;Eduardo Morales Sánchez;B01KBH547A;2
24/11/14;María Fernández Vásquez;B015YCRYZM;2
24/11/14;Jorge Huamán Flores;B01LQV1YHO;3
24/11/14;Daniela Chávez Paredes;B00NQGP42Y;3
24/11/14;José López Ramírez;B01LQV1YHO;1
24/11/14;Ana María Vargas Vega;B00K15Q2B0;2
24/11/14;Carlos Rivera Castro;B016381QZA;2
24/11/14;Brenda Torres Sánchez;B01KBH547A;3
24/11/14;Luis González López;B01KBH547A;12
24/11/14;Patricia Medina Vargas;B00K15Q2B0;3
24/11/14;Miguel García Huamán;B00NQGP42Y;7
24/11/14;Adriana Rodríguez Silva;B018IZ0SWI;3
24/11/14;Juan Pérez Torres;B01KBH547A;3
24/11/14;Sofía Castro Salinas;B018IZ0SWI;1
24/11/14;Diego Morales López;B016B7INC2;3
24/11/14;Mariana Rojas Medina;B00J0O5J4Y;9
24/11/14;Alejandro Soto Vásquez;B01KBH547A;1
24/11/14;Valentina Vega Ruiz;B00NQGP42Y;1
24/11/14;Andrés Gómez Paredes;B018IZ0SWI;2
24/11/14;Gabriela Huamán Castro;B00NQGP42Y;3
25/11/14;Eduardo Torres López;B016B7INC2;3
25/11/14;Carla Medina Vargas;B018IZ0SWI;4
25/11/14;Ricardo García Huerta;B01KBH547A;1
25/11/14;Laura Chávez Castro;B00J0O5J4Y;1
25/11/14;Carlos González Ruiz;B01KBH547A;25
25/11/14;Silvia Castro López;B018IZ0SWI;1
25/11/14;Juan Carlos Rodríguez Medina;B018IZ0SWI;2
25/11/14;Luisa Fernández Vargas;B018IZ0SWI;3
25/11/14;José Morales Huamán;B01KBH547A;1
25/11/14;Ana Paula Rojas Torres;B01KBH547A;2
25/11/14;Miguel Ángel Vega López;B01KBH547A;2
25/11/14;Carla García Castro;B01LQV1YHO;2
25/11/14;Eduardo Castro Ruiz;B01KBH547A;4
25/11/14;Gabriela Ramírez Vargas;B00K15Q2B0;22
25/11/14;Ricardo Gómez Medina;B018IZ0SWI;3
25/11/14;Laura Flores Salazar;B01DZJFWNC;1
25/11/14;Juan Carlos Rodríguez Delgado;B00F3J4B5S;3
25/11/14;Luisa García Vásquez;B01KBH547A;2
25/11/14;Ana María Castro Salinas;B018IZ0SWI;2
25/11/14;Ana María Castro Chávez;B00K15Q2B0;2
25/11/14;Laura Flores Guzmán;B00K15Q2B0;2
25/11/14;Carlos González Medina;B01EYT1URO;3
25/11/14;Miguel Ángel Vega Torres;B00NQGP42Y;20
25/11/14;Rafaela Cáceres Castro;B016B7INC2;2
25/11/14;Carla Fernández Mendoza;B01LQV1YHO;4
25/11/14;Adrián Vega Ruiz;B016381QZA;1
25/11/14;Diego Morales Castro;B01KBH547A;1
25/11/14;Ricardo Gómez Vargas;B01KBH547A;18
25/11/14;Silvia Ramírez Rivera;B00NQGP42Y;3
25/11/14;Eduardo Cáceres Salazar;B01KBH547A;2
25/11/14;Juan Carlos Rodríguez Huamán;B00F3J4B5S;3
25/11/14;Gabriela Rojas Huerta;B01KBH547A;3
25/11/14;Verónica Quispe Rodríguez;B01DZJFWNC;3
25/11/14;Julio Vargas López;B00NQGP42Y;2
25/11/14;Valentina Torres Vega;B018IZ0SWI;3
25/11/14;Mariana Ruiz Cruz;B01EYT1URO;18
25/11/14;Luis Torres Medina;B00K15Q2B0;3
25/11/14;Andrés Ramos Silva;B01EYT1URO;2
25/11/14;Ana Paula Sánchez Vargas;B018IZ0SWI;2
25/11/14;Alejandro Ortega Salinas;B00F3J4B5S;3
25/11/14;Sofía Castro Valdez;B00F3J4B5S;1
25/11/14;Lucía Pérez Guerra;B01DZJFWNC;1
25/11/14;Sebastián Salazar Peña;B018IZ0SWI;2
25/11/14;Carolina Espinoza Ramírez;B01EYT1URO;1
25/11/14;Manuel Rojas Cárdenas;B00K15Q2B0;2
25/11/14;Gabriela Navarro Gómez;B00K15Q2B0;2
25/11/14;Andrés Soto Paredes;B018IZ0SWI;2
25/11/14;Víctor García Soto;B00K15Q2B0;2
25/11/14;Camila Paredes Delgado;B018IZ0SWI;2
25/11/14;Valeria Tapia Castro;B00K15Q2B0;2
25/11/14;Eduardo Morales Sánchez;B016B7INC2;3
25/11/14;María Fernández Vásquez;B018IZ0SWI;1
25/11/14;Jorge Huamán Flores;B01KBH547A;1
25/11/14;Daniela Chávez Paredes;B00F3J4B5S;3
25/11/14;José López Ramírez;B016381QZA;8
25/11/14;Ana María Vargas Vega;B00F3J4B5S;1
25/11/14;Carlos Rivera Castro;B00F3J4B5S;3
25/11/14;Brenda Torres Sánchez;B01KBH547A;2
25/11/14;Luis González López;B00F3J4B5S;3
25/11/14;Patricia Medina Vargas;B00NQGP42Y;3
25/11/14;Miguel García Huamán;B01KBH547A;3
25/11/14;Adriana Rodríguez Silva;B018IZ0SWI;3
25/11/14;Juan Pérez Torres;B016B7INC2;14
25/11/14;Sofía Castro Salinas;B018IZ0SWI;18
25/11/14;Diego Morales López;B00F3J4B5S;12
26/11/14;Mariana Rojas Medina;B00K15Q2B0;3
26/11/14;Alejandro Soto Vásquez;B01KBH547A;1
26/11/14;Valentina Vega Ruiz;B01EYT1URO;2
26/11/14;Andrés Gómez Paredes;B01LQV1YHO;1
26/11/14;Gabriela Huamán Castro;B00F3J4B5S;3
26/11/14;Eduardo Torres López;B00F3J4B5S;3
26/11/14;Carla Medina Vargas;B018IZ0SWI;4
26/11/14;Ricardo García Huerta;B01KBH547A;2
26/11/14;Laura Chávez Castro;B00K15Q2B0;1
26/11/14;Carlos González Ruiz;B01LQV1YHO;2
26/11/14;Silvia Castro López;B018IZ0SWI;18
26/11/14;Juan Carlos Rodríguez Medina;B00K15Q2B0;3
26/11/14;Luisa Fernández Vargas;B01KBH547A;2
26/11/14;José Morales Huamán;B01KBH547A;2
26/11/14;Ana Paula Rojas Torres;B018IZ0SWI;3
26/11/14;Miguel Ángel Vega López;B018IZ0SWI;3
26/11/14;Carla García Castro;B016381QZA;2
26/11/14;Eduardo Castro Ruiz;B01KBH547A;1
26/11/14;Gabriela Ramírez Vargas;B00NQGP42Y;1
26/11/14;Ricardo Gómez Medina;B018IZ0SWI;2
26/11/14;Laura Flores Salazar;B00K15Q2B0;3
26/11/14;Juan Carlos Rodríguez Delgado;B018IZ0SWI;2
26/11/14;Luisa García Vásquez;B015YCRYZM;2
26/11/14;Ana María Castro Salinas;B01DZJFWNC;3
26/11/14;Ana María Castro Chávez;B01KBH547A;2
26/11/14;Laura Flores Guzmán;B00K15Q2B0;2
26/11/14;Carlos González Medina;B01DZJFWNC;2
26/11/14;Miguel Ángel Vega Torres;B018IZ0SWI;1
26/11/14;Rafaela Cáceres Castro;B00F3J4B5S;1
26/11/14;Carla Fernández Mendoza;B00J0O5J4Y;2
26/11/14;Adrián Vega Ruiz;B015YCRYZM;12
26/11/14;Diego Morales Castro;B016381QZA;1
26/11/14;Ricardo Gómez Vargas;B01EYT1URO;2
26/11/14;Silvia Ramírez Rivera;B01KBH547A;3
26/11/14;Eduardo Cáceres Salazar;B016B7INC2;2
26/11/14;Juan Carlos Rodríguez Huamán;B00F3J4B5S;1
26/11/14;Gabriela Rojas Huerta;B01DZJFWNC;2
26/11/14;Verónica Quispe Rodríguez;B018IZ0SWI;3
26/11/14;Julio Vargas López;B00K15Q2B0;3
26/11/14;Valentina Torres Vega;B015YCRYZM;1
26/11/14;Mariana Ruiz Cruz;B016381QZA;2
26/11/14;Luis Torres Medina;B00J0O5J4Y;1
26/11/14;Andrés Ramos Silva;B00J0O5J4Y;3
26/11/14;Ana Paula Sánchez Vargas;B01EYT1URO;2
26/11/14;Alejandro Ortega Salinas;B018IZ0SWI;1
26/11/14;Sofía Castro Valdez;B018IZ0SWI;1
26/11/14;Lucía Pérez Guerra;B01KBH547A;3
